,Year,Metabolite,Site ID,Country_x,City,Wednesday,Thursday,Friday,Saturday,Sunday,Monday,Tuesday,Weekday mean,Weekend mean,Daily mean,nuts_code,GEO (Codes),GEO (Labels),GDP (M EUR),Country_y
1274,2020,cocaine,AT007,AT,Kapfenberg,148.49,157.88,118.73,204.25,190.41,102.76,102.67,136.35,154.04,146.46,AT224,AT224,Oststeiermark,8513.68,AT
1275,2020,cocaine,AT012,AT,Kufstein,364.86,369.03,440.21,449.37,499.04,357.81,347.98,360.62,436.61,404.04,AT335,AT335,Tiroler Unterland,11840.75,AT
1276,2020,cocaine,AT015,AT,Purgstall,30.39,19.28,21.52,17.96,26.36,22.62,32.59,27.42,22.11,24.39,AT121,AT121,Mostviertel-Eisenwurzen,8407.58,AT
1277,2020,cocaine,AT013,AT,Region Millstättersee,83.16,60.52,74.26,101.62,92.53,53.24,64.7,69.46,80.41,75.72,AT212,AT212,Oberkärnten,3573.89,AT
1278,2020,cocaine,AT005,AT,Wasserverband Hofsteig,100.95,163.51,171.02,162.2,285.03,306.16,187.81,150.76,231.1,196.67,AT342,AT342,Rheintal-Bodenseegebiet,13857.76,AT
1279,2020,cocaine,BE002,BE,Antwerp Zuid,1049.69,949.03,1126.59,1201.26,2090.15,789.02,1018.39,1005.7,1301.75,1174.88,BE211,BE211,Arr. Antwerpen,50545.14,BE
1280,2020,cocaine,BE007,BE,Brussels,445.45,525.75,492.9,534.19,509.93,432.1,379.07,450.09,492.28,474.2,BE100,BE100,Arr. de Bruxelles-Capitale/Arr. Brussel-Hoofdstad,83321.85,BE
1281,2020,cocaine,CH006,CH,Berne,512.87,520.74,553.28,664.97,619.6,522.41,576.42,536.68,590.06,567.18,CH021,CH021,Bern / Berne,76782.23,CH
1282,2020,cocaine,CH008,CH,Geneva,530.6,540.8,530.63,569.24,512.58,409.09,417.55,496.31,505.38,501.5,CH013,CH013,Genève,49623.54,CH
1283,2020,cocaine,CH017,CH,St. Gallen Hofen,624.28,619.53,744.62,959.27,,571.83,631.42,625.08,758.57,691.83,CH055,CH055,St. Gallen,36767.9,CH
1284,2020,cocaine,CH018,CH,Zurich,731.69,659.17,810.15,1237.33,1074.64,782.13,825.43,738.76,976.06,874.36,CH040,CH040,Zürich,141627.85,CH
1285,2020,cocaine,CZ003,CZ,Karlovy Vary,55.04,64.31,68.19,104.35,70.34,46.25,36.07,51.8,72.28,63.51,CZ041,CZ041,Karlovarský kraj,3658.02,CZ
1286,2020,cocaine,CZ004,CZ,Ostrava,37.3,43.37,41.66,74.31,46.2,33.92,41.06,40.58,49.02,45.4,CZ080,CZ080,Moravskoslezský kraj,18888.13,CZ
1287,2020,cocaine,CZ006,CZ,Prague (2),228.38,289.9,237.2,397.94,296.11,215.28,210.73,243.01,286.63,267.94,CZ010,CZ010,Hlavní město Praha,58671.75,CZ
1288,2020,cocaine,DE013,DE,Chemnitz,20.99,18.99,22.2,33.38,39.45,37.58,18.77,19.58,33.15,27.34,DE144,DE144,"Ulm, Stadtkreis",10188.21,DE
1289,2020,cocaine,DE014,DE,Dortmund,302.36,252.51,242.48,247.62,369.85,351.73,368.69,307.85,302.92,305.04,DEA52,DEA52,"Dortmund, Kreisfreie Stadt",24615.33,DE
1290,2020,cocaine,DE015,DE,Dresden,36.01,29.29,54.13,48.68,57.01,34.61,35.28,33.53,48.61,42.14,DE142,DE142,"Tübingen, Landkreis",8079.78,DE
1291,2020,cocaine,DE017,DE,Erfurt,54.33,56.05,,78.39,107.15,74.09,56.14,55.51,86.54,71.02,DEG01,DEG01,"Erfurt, Kreisfreie Stadt",9181.97,DE
1292,2020,cocaine,DE022,DE,Hamburg (2),421.27,359.37,,,572.21,,363.07,381.24,572.21,459.17,DE600,DE600,Hamburg,124465.13,DE
1293,2020,cocaine,DE028,DE,Magdeburg,158.58,166.37,155.88,208.78,179.87,223.04,173.02,165.99,191.89,180.79,DEE03,DEE03,"Magdeburg, Kreisfreie Stadt",8664.38,DE
1294,2020,cocaine,DE031,DE,Munich G,246.4,,,222.14,157.03,145.93,185.13,215.77,175.03,191.33,DE212,DE212,"München, Kreisfreie Stadt",122791.92,DE
1295,2020,cocaine,DE033,DE,Nuremberg,28.01,34.54,37.72,48.99,51.38,36.17,30.89,31.15,43.56,38.24,DE254,DE254,"Nürnberg, Kreisfreie Stadt",31683.63,DE
1296,2020,cocaine,ES002,ES,Castellon,445.46,487.24,417.29,397.07,498.16,432.24,387.86,440.19,436.19,437.9,ES522,ES522,Castellón/Castelló,14341.2,ES
1297,2020,cocaine,ES007,ES,Santiago,575.31,481.6,535.38,961.35,621.09,528.59,572.12,543.01,661.6,610.78,ES114,ES114,Pontevedra,20140.3,ES
1298,2020,cocaine,FI002,FI,Helsinki,51.52,62.03,71.59,117.43,126.22,76.97,68.09,60.55,98.05,81.98,FI1B1,FI1B1,Helsinki-Uusimaa,94011.17,FI
1299,2020,cocaine,FI007,FI,Kajaani,1.01,1.72,0.49,0.64,0.75,0.53,1.34,1.36,0.6,0.93,FI1D8,FI1D8,Kainuu,2432.92,FI
1300,2020,cocaine,FI009,FI,Kokkola,0.59,0.63,0.85,0.86,0.6,0.41,1.32,0.85,0.68,0.75,FI1D5,FI1D5,Keski-Pohjanmaa,2593.54,FI
1301,2020,cocaine,FI014,FI,Lappeenranta,2.29,1.61,1.07,1.54,0.58,1.85,1.31,1.73,1.26,1.47,FI1C5,FI1C5,Etelä-Karjala,4759.79,FI
1302,2020,cocaine,FI015,FI,Mariehamn,22.69,32.77,31.6,67.27,76.07,31.89,28.4,27.95,51.71,41.53,FI200,FI200,Åland,1186.24,FI
1303,2020,cocaine,FI017,FI,Oulu,2.87,2.27,3.38,5.25,5.29,3.49,3.49,2.88,4.35,3.72,FI1D9,FI1D9,Pohjois-Pohjanmaa,15059.15,FI
1304,2020,cocaine,FI019,FI,Pori,3.38,2.56,2.99,5.61,4.35,4.22,3.11,3.02,4.29,3.74,FI196,FI196,Satakunta,8002.59,FI
1305,2020,cocaine,FI022,FI,Rovaniemi,2.38,4.87,4.87,4.52,3.64,1.88,0.51,2.59,3.73,3.24,FI1D7,FI1D7,Lappi,6771.74,FI
1306,2020,cocaine,FI027,FI,Turku,8.9,12.65,15.61,26.24,30.12,17.46,11.69,11.08,22.36,17.52,FI1C1,FI1C1,Varsinais-Suomi,19095.72,FI
1307,2020,cocaine,FR005,FR,Paris Seine Centre,410.4,475.08,410.75,387.83,447.58,377.26,365.15,416.87,405.85,410.58,FR101,FR101,Paris,218238.5,FR
1308,2020,cocaine,HR002,HR,Zagreb,404.92,486.96,544.26,637.92,625.2,470.37,402.07,431.32,569.44,510.24,HR050,HR050,Grad Zagreb,17640.65,HR
1309,2020,cocaine,IT002,IT,Bozen,282.33,310.22,332.48,387.81,403.0,322.93,292.89,295.15,361.56,333.1,ITH10,ITH10,Bolzano-Bozen,24348.13,IT
1310,2020,cocaine,IT003,IT,Milan,342.15,,346.31,539.14,425.75,,353.85,348.0,437.07,401.44,ITC4C,ITC4C,Milano,176237.53,IT
1311,2020,cocaine,LT001,LT,Kaunas,55.65,57.53,57.73,72.79,86.14,66.67,60.92,58.04,70.83,65.35,LT022,LT022,Kauno apskritis,10280.93,LT
1312,2020,cocaine,LT002,LT,Klaipeda,60.38,68.02,61.98,74.1,114.11,153.26,97.5,75.3,100.86,89.91,LT023,LT023,Klaipėdos apskritis,5353.31,LT
1313,2020,cocaine,LT003,LT,Vilnius,47.03,63.33,55.53,143.52,92.08,50.58,44.89,51.75,85.43,70.99,LT011,LT011,Vilniaus apskritis,21386.24,LT
1314,2020,cocaine,NL001,NL,Amsterdam,706.35,715.85,855.76,712.68,864.88,821.5,703.48,708.56,813.7,768.64,NL321,NL321,Kop van Noord-Holland,12017.31,NL
1315,2020,cocaine,NL002,NL,Eindhoven,436.08,448.96,545.83,611.89,686.56,480.16,451.16,445.4,581.11,522.95,NL414,NL414,Zuidoost-Noord-Brabant,43712.29,NL
1316,2020,cocaine,PL003,PL,Krakow P,42.78,54.38,59.5,62.86,55.09,64.33,38.77,45.31,60.45,53.96,PL213,PL213,Miasto Kraków,18095.35,PL
1317,2020,cocaine,PT003,PT,Porto,341.01,356.55,321.27,336.83,340.68,290.41,322.16,339.91,322.3,329.85,PT11A,PT11A,Área Metropolitana do Porto,32700.88,PT
1318,2020,cocaine,RS002,RS,Novi Sad,146.73,121.31,135.54,126.25,83.9,132.33,135.62,134.55,119.5,125.95,RS123,RS123,Juznobacka oblast,4849.43,RS
1319,2020,cocaine,SE005,SE,Stockholm (2),213.87,274.25,298.98,407.29,536.19,324.63,208.13,232.08,391.77,323.34,SE110,SE110,Stockholms län,152805.46,SE
1320,2020,cocaine,SE015,SE,Uppsala,72.75,74.28,95.61,124.93,153.94,72.85,68.86,71.96,111.83,94.74,SE121,SE121,Uppsala län,16962.02,SE
1321,2020,cocaine,SI002,SI,Koper,306.04,305.32,344.2,363.01,,265.97,341.43,317.6,324.39,320.99,SI044,SI044,Obalno-kraška,2417.46,SI
1322,2020,cocaine,SI004,SI,Ljubljana,287.91,302.94,301.75,401.16,392.99,329.27,336.3,309.05,356.29,336.05,SI041,SI041,Osrednjeslovenska,18055.11,SI
1323,2020,cocaine,SI005,SI,Maribor,114.96,128.11,148.12,175.68,165.55,115.9,129.46,124.18,151.31,139.68,SI032,SI032,Podravska,5904.84,SI
1324,2020,cocaine,SI007,SI,Novo mesto,85.13,99.88,103.75,143.97,146.71,91.86,80.81,88.61,121.57,107.44,SI037,SI037,Jugovzhodna Slovenija,3251.47,SI
1325,2020,cocaine,SI008,SI,Velenje,124.17,112.96,167.66,161.06,182.05,141.43,147.62,128.25,163.05,148.13,SI034,SI034,Savinjska,5051.07,SI
1326,2020,cocaine,TR001,TR,Adana,5.09,4.89,5.57,3.16,5.28,4.92,5.3,5.09,4.73,4.89,TR621,TR621,Adana,12649.69,TR
1327,2020,cocaine,TR004,TR,Istanbul (II-VII),45.23,58.05,43.9,55.79,63.5,59.83,54.79,52.69,55.75,54.44,TR100,TR100,İstanbul,187221.14,TR
1328,2020,methamphetamine,AT001,AT,Graz,6.33,6.73,5.85,11.3,8.4,7.32,4.97,6.01,8.22,7.27,AT221,AT221,Graz,22691.98,AT
1329,2020,methamphetamine,AT006,AT,Innsbruck,4.99,3.4,4.15,3.11,3.31,3.65,3.23,3.88,3.56,3.69,AT332,AT332,Innsbruck,14178.3,AT
1330,2020,methamphetamine,AT007,AT,Kapfenberg,1.36,2.26,0.45,0.8,0.38,0.74,2.0,1.87,0.59,1.14,AT224,AT224,Oststeiermark,8513.68,AT
1331,2020,methamphetamine,AT012,AT,Kufstein,1.45,0.26,7.01,1.7,1.7,0.41,2.29,1.33,2.71,2.12,AT335,AT335,Tiroler Unterland,11840.75,AT
1332,2020,methamphetamine,AT015,AT,Purgstall,2.26,0.88,0.79,0.72,0.66,2.5,1.43,1.52,1.17,1.32,AT121,AT121,Mostviertel-Eisenwurzen,8407.58,AT
1333,2020,methamphetamine,AT013,AT,Region Millstättersee,5.02,5.93,5.65,4.97,3.01,7.0,6.76,5.9,5.16,5.48,AT212,AT212,Oberkärnten,3573.89,AT
1334,2020,methamphetamine,AT005,AT,Wasserverband Hofsteig,0.62,4.18,0.82,0.52,1.52,2.31,2.63,2.48,1.29,1.8,AT342,AT342,Rheintal-Bodenseegebiet,13857.76,AT
1335,2020,methamphetamine,BE002,BE,Antwerp Zuid,37.71,34.22,34.87,36.92,60.43,29.48,39.42,37.12,40.42,39.01,BE211,BE211,Arr. Antwerpen,50545.14,BE
1336,2020,methamphetamine,BE007,BE,Brussels,11.42,11.09,10.76,13.15,12.65,11.01,9.64,10.72,11.89,11.39,BE100,BE100,Arr. de Bruxelles-Capitale/Arr. Brussel-Hoofdstad,83321.85,BE
1337,2020,methamphetamine,CH006,CH,Berne,29.64,28.22,27.85,31.87,24.95,28.47,29.31,29.06,28.28,28.61,CH021,CH021,Bern / Berne,76782.23,CH
1338,2020,methamphetamine,CH008,CH,Geneva,7.3,6.15,6.55,7.92,7.91,9.65,11.79,8.41,8.01,8.18,CH013,CH013,Genève,49623.54,CH
1339,2020,methamphetamine,CH017,CH,St. Gallen Hofen,9.29,8.15,8.36,7.8,,7.66,12.8,10.08,7.94,9.01,CH055,CH055,St. Gallen,36767.9,CH
1340,2020,methamphetamine,CH018,CH,Zurich,58.83,50.74,54.92,64.51,68.03,64.97,60.68,56.75,63.11,60.38,CH040,CH040,Zürich,141627.85,CH
1341,2020,methamphetamine,CZ003,CZ,Karlovy Vary,379.93,408.59,440.23,410.87,381.42,348.37,351.86,380.13,395.22,388.75,CZ041,CZ041,Karlovarský kraj,3658.02,CZ
1342,2020,methamphetamine,CZ004,CZ,Ostrava,696.2,684.09,638.1,748.51,561.52,680.24,911.91,764.07,657.09,702.94,CZ080,CZ080,Moravskoslezský kraj,18888.13,CZ
1343,2020,methamphetamine,CZ006,CZ,Prague (2),315.99,355.27,305.42,349.54,305.11,326.22,335.93,335.73,321.57,327.64,CZ010,CZ010,Hlavní město Praha,58671.75,CZ
1344,2020,methamphetamine,DE013,DE,Chemnitz,351.61,339.16,337.78,367.91,335.94,313.61,256.68,315.82,338.81,328.95,DE144,DE144,"Ulm, Stadtkreis",10188.21,DE
1345,2020,methamphetamine,DE014,DE,Dortmund,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEA52,DEA52,"Dortmund, Kreisfreie Stadt",24615.33,DE
1346,2020,methamphetamine,DE015,DE,Dresden,212.24,159.72,282.11,207.3,163.02,172.42,213.71,195.23,206.21,201.51,DE142,DE142,"Tübingen, Landkreis",8079.78,DE
1347,2020,methamphetamine,DE017,DE,Erfurt,440.02,429.13,,382.98,478.47,442.14,438.96,436.04,434.53,435.28,DEG01,DEG01,"Erfurt, Kreisfreie Stadt",9181.97,DE
1348,2020,methamphetamine,DE022,DE,Hamburg (2),13.62,5.3,,,5.99,,4.5,7.81,5.99,7.64,DE600,DE600,Hamburg,124465.13,DE
1349,2020,methamphetamine,DE028,DE,Magdeburg,141.05,163.66,128.87,146.18,131.68,146.72,140.31,148.34,138.36,142.63,DEE03,DEE03,"Magdeburg, Kreisfreie Stadt",8664.38,DE
1350,2020,methamphetamine,DE031,DE,Munich G,6.69,,,10.19,7.78,12.74,9.09,7.89,10.24,9.3,DE212,DE212,"München, Kreisfreie Stadt",122791.92,DE
1351,2020,methamphetamine,DE033,DE,Nuremberg,102.71,114.73,123.19,140.36,143.48,120.24,120.2,112.55,131.82,123.56,DE254,DE254,"Nürnberg, Kreisfreie Stadt",31683.63,DE
1352,2020,methamphetamine,ES002,ES,Castellon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES522,ES522,Castellón/Castelló,14341.2,ES
1353,2020,methamphetamine,ES007,ES,Santiago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES114,ES114,Pontevedra,20140.3,ES
1354,2020,methamphetamine,FI002,FI,Helsinki,9.26,10.2,8.9,10.71,11.67,10.79,9.52,9.66,10.52,10.15,FI1B1,FI1B1,Helsinki-Uusimaa,94011.17,FI
1355,2020,methamphetamine,FI007,FI,Kajaani,0.93,1.29,1.31,1.34,0.72,1.25,0.91,1.04,1.15,1.11,FI1D8,FI1D8,Kainuu,2432.92,FI
1356,2020,methamphetamine,FI009,FI,Kokkola,0.85,0.78,0.6,0.68,0.76,0.61,0.69,0.77,0.66,0.71,FI1D5,FI1D5,Keski-Pohjanmaa,2593.54,FI
1357,2020,methamphetamine,FI014,FI,Lappeenranta,0.68,0.77,1.06,0.92,0.56,0.5,0.56,0.67,0.76,0.72,FI1C5,FI1C5,Etelä-Karjala,4759.79,FI
1358,2020,methamphetamine,FI015,FI,Mariehamn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FI200,FI200,Åland,1186.24,FI
1359,2020,methamphetamine,FI017,FI,Oulu,1.04,0.89,0.97,1.31,1.46,1.56,1.24,1.05,1.33,1.21,FI1D9,FI1D9,Pohjois-Pohjanmaa,15059.15,FI
1360,2020,methamphetamine,FI019,FI,Pori,1.39,1.27,1.31,1.62,1.32,1.72,1.78,1.48,1.49,1.49,FI196,FI196,Satakunta,8002.59,FI
1361,2020,methamphetamine,FI022,FI,Rovaniemi,1.79,1.71,1.79,2.08,2.29,2.28,1.13,1.54,2.11,1.87,FI1D7,FI1D7,Lappi,6771.74,FI
1362,2020,methamphetamine,FI027,FI,Turku,3.63,3.59,4.53,4.78,4.74,4.44,4.7,3.97,4.62,4.34,FI1C1,FI1C1,Varsinais-Suomi,19095.72,FI
1363,2020,methamphetamine,FR005,FR,Paris Seine Centre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FR101,FR101,Paris,218238.5,FR
1364,2020,methamphetamine,GR001,EL,Athens,17.55,18.45,19.36,15.89,20.53,22.23,,18.0,19.5,18.31,EL303,EL303,Kentrikos Tomeas Athinon,28736.34,EL
1365,2020,methamphetamine,GR002,EL,Eleusis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EL305,EL305,Anatoliki Attiki,9565.13,EL
1366,2020,methamphetamine,HR002,HR,Zagreb,3.67,7.55,3.0,2.3,2.69,3.01,20.73,10.65,2.75,6.14,HR050,HR050,Grad Zagreb,17640.65,HR
1367,2020,methamphetamine,IT002,IT,Bozen,1.52,0.95,1.54,0.9,1.28,1.57,1.47,1.31,1.32,1.32,ITH10,ITH10,Bolzano-Bozen,24348.13,IT
1368,2020,methamphetamine,IT003,IT,Milan,8.88,,8.95,13.64,10.89,,13.12,11.0,11.16,11.09,ITC4C,ITC4C,Milano,176237.53,IT
1369,2020,methamphetamine,LT001,LT,Kaunas,6.24,5.74,5.57,4.97,7.7,6.63,7.73,6.57,6.22,6.37,LT022,LT022,Kauno apskritis,10280.93,LT
1370,2020,methamphetamine,LT002,LT,Klaipeda,3.55,3.78,3.47,4.34,2.83,2.91,2.49,3.27,3.39,3.34,LT023,LT023,Klaipėdos apskritis,5353.31,LT
1371,2020,methamphetamine,LT003,LT,Vilnius,1.64,1.31,1.91,2.67,1.64,1.23,1.53,1.5,1.86,1.71,LT011,LT011,Vilniaus apskritis,21386.24,LT
1372,2020,methamphetamine,NL001,NL,Amsterdam,25.63,25.0,29.7,22.99,26.35,27.89,28.14,26.26,26.73,26.53,NL321,NL321,Kop van Noord-Holland,12017.31,NL
1373,2020,methamphetamine,NL002,NL,Eindhoven,8.33,12.05,24.63,92.46,25.71,14.83,8.23,9.54,39.41,26.61,NL414,NL414,Zuidoost-Noord-Brabant,43712.29,NL
1374,2020,methamphetamine,PL003,PL,Krakow P,1.54,2.14,1.82,1.9,1.26,1.63,1.41,1.7,1.65,1.67,PL213,PL213,Miasto Kraków,18095.35,PL
1375,2020,methamphetamine,PT003,PT,Porto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT11A,PT11A,Área Metropolitana do Porto,32700.88,PT
1376,2020,methamphetamine,RS002,RS,Novi Sad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RS123,RS123,Juznobacka oblast,4849.43,RS
1377,2020,methamphetamine,SE005,SE,Stockholm (2),11.78,22.82,14.13,11.97,13.26,11.31,12.51,15.7,12.67,13.97,SE110,SE110,Stockholms län,152805.46,SE
1378,2020,methamphetamine,SE015,SE,Uppsala,2.13,1.91,1.2,0.98,1.34,0.88,2.04,2.03,1.1,1.5,SE121,SE121,Uppsala län,16962.02,SE
1379,2020,methamphetamine,SI002,SI,Koper,0.43,0.44,0.82,0.1,,0.57,0.1,0.32,0.5,0.41,SI044,SI044,Obalno-kraška,2417.46,SI
1380,2020,methamphetamine,SI004,SI,Ljubljana,1.89,1.63,0.79,0.61,1.01,0.86,1.03,1.52,0.82,1.12,SI041,SI041,Osrednjeslovenska,18055.11,SI
1381,2020,methamphetamine,SI005,SI,Maribor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SI032,SI032,Podravska,5904.84,SI
1382,2020,methamphetamine,SI007,SI,Novo mesto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SI037,SI037,Jugovzhodna Slovenija,3251.47,SI
1383,2020,methamphetamine,SI008,SI,Velenje,0.16,1.96,1.57,1.62,1.21,0.14,0.15,0.76,1.13,0.97,SI034,SI034,Savinjska,5051.07,SI
1384,2020,methamphetamine,TR004,TR,Istanbul (II-VII),45.88,24.52,20.53,24.43,36.46,23.37,26.59,32.33,26.2,28.83,TR100,TR100,İstanbul,187221.14,TR
1385,2019,MDMA,AT001,AT,Graz,8.88,8.56,8.21,43.72,27.1,14.94,10.28,9.24,23.49,17.39,AT221,AT221,Graz,23593.74,AT
1386,2019,MDMA,AT006,AT,Innsbruck,10.33,15.38,15.22,37.84,47.0,22.17,16.63,14.11,30.56,23.51,AT332,AT332,Innsbruck,14927.82,AT
1387,2019,MDMA,AT007,AT,Kapfenberg,11.2,10.51,15.47,39.01,35.96,29.3,28.14,16.62,29.93,24.23,AT224,AT224,Oststeiermark,8710.79,AT
1388,2019,MDMA,AT015,AT,Purgstall,1.43,0.41,0.44,0.44,7.1,13.62,7.46,3.1,5.4,4.41,AT121,AT121,Mostviertel-Eisenwurzen,8855.51,AT
1389,2019,MDMA,AT013,AT,Region Millstättersee,4.44,2.9,4.4,7.3,6.87,9.18,4.31,3.88,6.94,5.63,AT212,AT212,Oberkärnten,3629.03,AT
1390,2019,MDMA,AT005,AT,Wasserverband Hofsteig,20.11,9.11,6.55,14.68,16.33,9.86,6.69,11.97,11.86,11.91,AT342,AT342,Rheintal-Bodenseegebiet,14158.27,AT
1391,2019,MDMA,BE002,BE,Antwerp Zuid,75.87,123.41,99.54,93.87,162.2,129.63,150.15,116.48,121.31,119.24,BE211,BE211,Arr. Antwerpen,52803.91,BE
1392,2019,MDMA,BE007,BE,Brussels,14.6,12.55,16.69,46.87,51.56,37.24,21.07,16.07,38.09,28.65,BE100,BE100,Arr. de Bruxelles-Capitale/Arr. Brussel-Hoofdstad,87369.66,BE
1393,2019,MDMA,BE026,BE,Oostende,20.26,16.67,18.31,26.6,44.43,19.78,35.69,24.2,27.28,25.96,BE255,BE255,Arr. Oostende,5121.36,BE
1394,2019,MDMA,CH002,CH,Basel,10.67,9.72,16.1,36.35,41.25,25.92,13.55,11.31,29.9,21.94,CH033,CH033,Aargau,40820.36,CH
1395,2019,MDMA,CH006,CH,Berne,9.15,8.33,17.01,23.91,39.43,22.22,10.47,9.32,25.64,18.65,CH021,CH021,Bern / Berne,75541.11,CH
1396,2019,MDMA,CH008,CH,Geneva,16.93,17.65,23.48,58.83,,30.87,18.33,17.64,37.73,27.68,CH013,CH013,Genève,50083.79,CH
1397,2019,MDMA,CH017,CH,St. Gallen Hofen,10.3,8.79,14.4,53.69,69.85,29.71,13.54,10.88,41.91,28.61,CH055,CH055,St. Gallen,35847.71,CH
1398,2019,MDMA,CH018,CH,Zurich,18.69,16.98,19.96,53.63,165.25,71.1,30.03,21.9,77.48,53.66,CH040,CH040,Zürich,142202.87,CH
1399,2019,MDMA,CZ004,CZ,Ostrava,18.35,9.11,6.44,27.85,59.62,35.2,19.42,15.63,32.28,25.14,CZ080,CZ080,Moravskoslezský kraj,20143.25,CZ
1400,2019,MDMA,CZ006,CZ,Prague (2),46.37,51.55,69.64,182.72,162.87,85.24,58.06,52.0,125.12,93.78,CZ010,CZ010,Hlavní město Praha,61469.81,CZ
1401,2019,MDMA,DE013,DE,Chemnitz,1.79,1.78,3.36,7.96,14.12,8.08,4.63,2.73,8.38,5.96,DE144,DE144,"Ulm, Stadtkreis",10430.13,DE
1402,2019,MDMA,DE014,DE,Dortmund,7.15,14.38,9.43,31.56,16.84,16.7,11.3,10.94,18.63,15.34,DEA52,DEA52,"Dortmund, Kreisfreie Stadt",25110.13,DE
1403,2019,MDMA,DE015,DE,Dresden,2.27,3.66,3.4,9.9,21.36,11.44,3.99,3.31,11.52,8.0,DE142,DE142,"Tübingen, Landkreis",8200.47,DE
1404,2019,MDMA,DE017,DE,Erfurt,5.76,4.0,4.15,11.3,22.57,18.35,8.14,5.97,14.09,10.61,DEG01,DEG01,"Erfurt, Kreisfreie Stadt",9074.81,DE
1405,2019,MDMA,DE031,DE,Munich G,4.62,5.25,15.42,26.42,37.46,22.4,8.02,5.96,25.43,17.09,DE212,DE212,"München, Kreisfreie Stadt",126673.68,DE
1406,2019,MDMA,DK003,DK,Copenhagen,10.31,4.99,10.88,36.87,135.42,22.34,37.54,17.61,51.38,36.91,DK011,DK011,Byen København,58522.77,DK
1407,2019,MDMA,ES001,ES,Barcelona,27.65,26.26,31.11,67.36,115.28,71.0,44.65,32.85,71.19,54.76,ES511,ES511,Barcelona,180560.2,ES
1408,2019,MDMA,ES002,ES,Castellon,6.77,4.89,5.37,6.46,26.09,27.24,9.72,7.13,16.29,12.36,ES522,ES522,Castellón/Castelló,16135.2,ES
1409,2019,MDMA,ES005,ES,Madrid VdlV,5.07,6.6,5.09,4.59,8.51,20.56,13.09,8.25,9.69,9.07,ES300,ES300,Madrid,243889.4,ES
1410,2019,MDMA,ES007,ES,Santiago,7.95,7.58,22.56,23.29,23.27,11.87,8.73,8.09,20.25,15.04,ES114,ES114,Pontevedra,21720.8,ES
1411,2019,MDMA,FI002,FI,Helsinki,15.96,15.92,24.26,83.32,101.83,45.18,21.98,17.96,63.65,44.06,FI1B1,FI1B1,Helsinki-Uusimaa,95372.38,FI
1412,2019,MDMA,FI027,FI,Turku,6.0,6.21,12.62,33.26,59.35,27.85,59.57,23.92,33.27,29.26,FI1C1,FI1C1,Varsinais-Suomi,19352.25,FI
1413,2019,MDMA,FR003,FR,Bordeaux I,3.39,20.51,4.0,30.47,61.13,97.83,40.92,21.61,48.36,36.89,FRI12,FRI12,Gironde,58972.2,FR
1414,2019,MDMA,FR005,FR,Paris Seine Centre,2.23,2.35,13.31,36.16,76.07,45.51,14.38,6.32,42.76,27.14,FR101,FR101,Paris,236143.1,FR
1415,2019,MDMA,GR001,EL,Athens,3.39,6.26,3.33,7.09,10.32,7.03,7.09,5.58,6.94,6.36,EL303,EL303,Kentrikos Tomeas Athinon,31523.57,EL
1416,2019,MDMA,GR002,EL,Eleusis,2.46,0.33,0.8,0.68,0.34,0.35,0.83,1.21,0.54,0.83,EL305,EL305,Anatoliki Attiki,10542.06,EL
1417,2019,MDMA,HR002,HR,Zagreb,20.34,12.45,13.39,30.13,43.39,25.43,110.41,47.73,28.08,36.5,HR050,HR050,Grad Zagreb,19163.55,HR
1418,2019,MDMA,IT002,IT,Bozen,1.77,2.12,8.65,6.81,9.73,3.28,1.52,1.8,7.12,4.84,ITH10,ITH10,Bolzano-Bozen,26112.74,IT
1419,2019,MDMA,IT003,IT,Milan,3.45,4.43,3.42,9.28,12.77,7.8,4.0,3.96,8.32,6.45,ITC4C,ITC4C,Milano,185440.93,IT
1420,2019,MDMA,LT001,LT,Kaunas,23.1,15.77,20.04,41.95,52.86,39.97,28.85,22.57,38.71,31.79,LT022,LT022,Kauno apskritis,10063.05,LT
1421,2019,MDMA,LT002,LT,Klaipeda,34.38,23.07,20.35,55.11,72.51,54.97,41.67,33.04,50.73,43.15,LT023,LT023,Klaipėdos apskritis,5373.52,LT
1422,2019,MDMA,LT003,LT,Vilnius,18.38,13.88,22.16,87.23,66.6,43.12,26.34,19.53,54.78,39.67,LT011,LT011,Vilniaus apskritis,20916.9,LT
1423,2019,MDMA,NL001,NL,Amsterdam,453.38,91.05,183.09,246.44,429.95,355.18,252.98,265.8,303.66,287.44,NL321,NL321,Kop van Noord-Holland,11938.64,NL
